Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG
True,False,False,0.0,0.828,0.172,0,0
False,False,True,0.192,0.752,0.056,9,12
False,False,False,0.051,0.671,0.278,3,3
False,False,False,0.0,1.0,0.0,0,2
True,False,False,0.066,0.827,0.107,1,2
False,False,False,0.0,1.0,0.0,0,2
False,False,False,0.0,0.918,0.082,2,1
False,False,False,0.054,0.82,0.126,2,3
False,False,False,0.019,0.825,0.156,2,2
False,False,False,0.136,0.864,0.0,1,0
False,False,False,0.026,0.843,0.131,0,1
True,True,False,0.043,0.957,0.0,1,0
True,False,False,0.0,0.834,0.166,0,0
True,True,True,0.083,0.72,0.197,1,1
False,False,False,0.0,0.865,0.135,0,0
True,False,False,0.0,0.803,0.197,1,0
False,False,False,0.0,0.829,0.171,0,1
True,True,False,0.0,0.814,0.186,0,0
False,True,False,0.028,0.914,0.058,4,0
False,False,False,0.0,0.722,0.278,0,0
False,False,False,0.0,0.861,0.139,2,0
False,True,False,0.0,1.0,0.0,1,1
True,False,False,0.0,0.635,0.365,0,0
False,False,False,0.0,0.982,0.018,1,1
True,False,False,0.064,0.789,0.146,0,0
False,False,False,0.0,0.927,0.073,0,0
False,False,True,0.03,0.849,0.121,1,1
True,True,False,0.03,0.834,0.136,1,0
False,False,False,0.111,0.675,0.214,0,1
False,False,False,0.0,0.843,0.157,0,1
True,False,False,0.0,0.775,0.225,1,0
True,True,True,0.22,0.657,0.122,2,2
False,False,False,0.043,0.903,0.054,2,1
True,False,False,0.0,0.684,0.316,3,0
False,False,False,0.065,0.886,0.049,1,1
False,False,False,0.0,0.797,0.203,1,0
False,False,False,0.0,0.932,0.068,2,2
True,False,False,0.034,0.815,0.151,2,2
False,False,False,0.0,1.0,0.0,2,0
False,False,False,0.037,0.838,0.126,3,0
False,False,False,0.0,0.832,0.168,2,2
False,False,False,0.0,0.742,0.258,0,0
False,False,False,0.093,0.766,0.141,1,0
True,False,False,0.0,0.659,0.341,0,0
False,True,False,0.018,0.837,0.145,3,2
False,False,False,0.0,0.872,0.128,1,0
True,False,False,0.135,0.719,0.145,1,1
False,False,False,0.018,0.928,0.054,2,0
False,False,False,0.2,0.8,0.0,0,0
False,False,False,0.019,0.9,0.081,6,3
True,True,False,0.044,0.687,0.269,3,1
True,False,False,0.0,0.734,0.266,1,0
True,False,False,0.093,0.863,0.044,2,3
False,False,False,0.0,1.0,0.0,1,1
False,True,False,0.013,0.931,0.056,2,3
True,True,False,0.108,0.74,0.152,0,2
False,False,False,0.088,0.852,0.06,1,2
False,False,False,0.082,0.77,0.148,1,1
True,True,False,0.103,0.757,0.14,1,2
True,False,False,0.0,0.917,0.083,3,1
True,True,False,0.0,0.589,0.411,0,0
False,False,False,0.0,0.617,0.383,2,1
True,False,False,0.0,0.58,0.42,0,0
False,False,False,0.041,0.959,0.0,2,1
False,False,False,0.0,0.954,0.046,4,4
True,True,False,0.0,0.926,0.074,1,0
True,True,False,0.142,0.609,0.248,1,0
False,False,False,0.0,0.691,0.309,1,2
False,False,False,0.038,0.906,0.056,1,1
False,False,False,0.086,0.783,0.131,3,2
True,False,False,0.043,0.829,0.128,0,1
False,False,False,0.049,0.83,0.121,1,2
False,False,True,0.047,0.942,0.011,0,5
True,True,False,0.024,0.743,0.233,3,1
True,False,False,0.0,0.823,0.177,3,2
False,False,True,0.048,0.847,0.106,0,1
True,True,False,0.0,0.792,0.208,1,0
True,False,False,0.022,0.714,0.264,0,0
False,False,False,0.191,0.52,0.289,0,0
False,False,False,0.033,0.842,0.125,4,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.824,0.176,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.07,0.889,0.041,0,0
True,True,False,0.0,0.795,0.205,0,0
False,False,False,0.098,0.856,0.046,1,1
True,True,False,0.041,0.773,0.187,2,2
False,False,False,0.0,0.971,0.029,2,0
False,True,False,0.086,0.817,0.097,6,7
False,False,False,0.0,0.93,0.07,1,0
False,False,False,0.309,0.182,0.509,0,0
True,True,False,0.161,0.695,0.144,0,3
True,True,False,0.027,0.78,0.193,1,2
True,False,False,0.0,0.823,0.177,0,0
True,True,False,0.0,0.765,0.235,0,0
True,False,False,0.0,0.588,0.412,0,0
True,True,False,0.0,0.681,0.319,3,2
True,False,False,0.0,0.444,0.556,0,0
True,True,False,0.0,0.821,0.179,3,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.047,0.953,0.0,0,1
False,False,False,0.119,0.881,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.13,0.87,0.0,2,1
False,False,False,0.026,0.874,0.1,0,0
True,False,False,0.0,0.37,0.63,0,0
True,True,False,0.097,0.619,0.284,2,2
True,True,False,0.04,0.831,0.129,2,0
False,False,False,0.0,0.469,0.531,0,0
True,False,False,0.0,0.954,0.046,1,0
False,False,False,0.058,0.843,0.099,3,0
True,True,False,0.03,0.906,0.065,0,0
False,False,False,0.0,0.877,0.123,0,0
False,False,False,0.023,0.742,0.235,1,0
True,False,False,0.0,0.836,0.164,4,1
False,False,False,0.058,0.849,0.093,1,0
True,False,False,0.0,0.802,0.198,1,0
False,False,False,0.0,0.813,0.187,0,0
False,False,False,0.096,0.672,0.232,0,1
True,False,False,0.0,0.878,0.122,0,0
False,False,False,0.0,0.898,0.102,0,1
False,False,False,0.043,0.837,0.12,0,1
True,False,False,0.063,0.719,0.218,0,1
False,False,False,0.0,0.855,0.145,0,0
True,False,False,0.031,0.907,0.062,1,0
False,False,False,0.068,0.775,0.156,5,2
True,False,False,0.0,0.913,0.087,0,0
True,True,False,0.0,0.827,0.173,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.032,0.939,0.029,1,0
False,False,False,0.043,0.902,0.054,0,0
False,False,False,0.0,0.661,0.339,0,1
True,True,False,0.023,0.701,0.276,2,2
True,True,False,0.0,0.589,0.411,1,0
True,True,False,0.0,0.681,0.319,3,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.03,0.97,0.0,0,1
True,False,False,0.09,0.776,0.134,0,2
False,False,False,0.0,0.754,0.246,2,4
False,False,False,0.05,0.885,0.065,3,0
False,False,False,0.0,0.785,0.215,0,0
True,False,False,0.0,0.145,0.855,0,0
False,True,False,0.082,0.699,0.219,4,2
False,False,False,0.05,0.882,0.068,2,1
False,False,False,0.116,0.884,0.0,0,0
False,False,False,0.046,0.915,0.039,3,2
False,False,False,0.154,0.737,0.108,0,2
False,False,False,0.0,0.925,0.075,0,0
False,False,False,0.0,0.822,0.178,1,0
False,False,False,0.0,0.909,0.091,0,0
True,False,False,0.0,0.893,0.107,0,0
False,False,False,0.083,0.822,0.095,2,1
True,True,False,0.05,0.797,0.153,1,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.882,0.118,1,0
False,False,False,0.0,0.9,0.1,0,0
True,False,False,0.0,0.476,0.524,1,0
False,False,False,0.0,0.795,0.205,3,0
True,False,False,0.017,0.87,0.113,4,2
True,False,False,0.03,0.901,0.069,4,1
False,False,False,0.0,0.949,0.051,0,0
True,True,False,0.11,0.759,0.131,3,4
True,False,False,0.0,0.652,0.348,3,1
False,False,False,0.0,0.902,0.098,2,0
False,False,False,0.076,0.864,0.061,1,2
False,False,False,0.0,0.913,0.087,1,1
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.0,0.805,0.195,2,1
False,False,False,0.065,0.807,0.128,2,1
False,True,False,0.0,0.814,0.186,3,0
False,False,False,0.0,1.0,0.0,1,0
False,True,True,0.058,0.866,0.076,0,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.17,0.695,0.135,0,0
False,True,False,0.0,0.889,0.111,0,0
True,True,True,0.0,0.883,0.117,5,2
True,True,False,0.0,0.707,0.293,2,2
False,False,True,0.0,0.882,0.118,3,0
False,False,False,0.067,0.916,0.017,1,2
False,False,False,0.0,0.91,0.09,0,1
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.049,0.819,0.132,3,1
False,False,False,0.0,0.903,0.097,2,0
False,False,False,0.0,0.939,0.061,1,0
True,True,False,0.032,0.756,0.213,3,0
False,False,False,0.0,0.84,0.16,0,0
False,False,False,0.0,0.867,0.133,0,1
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.117,0.883,0.0,0,2
False,True,False,0.052,0.785,0.163,0,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.908,0.092,2,0
True,False,False,0.048,0.821,0.13,4,3
True,True,False,0.0,0.857,0.143,3,1
False,True,False,0.0,0.809,0.191,0,0
True,True,False,0.0,0.662,0.338,0,0
True,True,False,0.119,0.638,0.243,0,1
False,False,False,0.213,0.787,0.0,0,1
False,True,False,0.106,0.894,0.0,0,0
False,False,False,0.135,0.752,0.113,0,2
True,True,False,0.223,0.678,0.098,1,2
True,True,False,0.161,0.573,0.266,2,3
False,False,False,0.119,0.833,0.047,2,3
True,False,False,0.0,0.769,0.231,0,1
False,False,False,0.0,0.722,0.278,0,1
False,False,False,0.145,0.596,0.259,0,2
True,False,False,0.0,0.851,0.149,1,0
False,False,False,0.0,0.833,0.167,0,0
True,False,False,0.0,0.706,0.294,0,0
False,False,False,0.049,0.951,0.0,0,1
False,True,True,0.091,0.816,0.093,4,2
True,True,False,0.016,0.825,0.159,3,0
False,False,False,0.0,1.0,0.0,1,0
True,True,False,0.0,0.746,0.254,0,0
False,True,False,0.0,0.784,0.216,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.0,0.897,0.103,0,1
False,True,False,0.033,0.863,0.104,1,1
False,True,False,0.055,0.794,0.152,0,1
True,False,True,0.021,0.766,0.213,0,2
False,False,False,0.023,0.895,0.082,1,1
True,False,False,0.0,0.509,0.491,3,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.648,0.352,4,0
False,False,False,0.0,0.567,0.433,2,0
True,False,False,0.0,0.69,0.31,0,1
True,False,False,0.0,0.53,0.47,2,0
True,True,False,0.0,0.721,0.279,2,1
False,False,False,0.047,0.915,0.038,0,0
True,False,False,0.037,0.787,0.175,2,0
False,False,False,0.08,0.799,0.122,2,1
True,False,False,0.041,0.802,0.157,0,0
False,False,False,0.0,0.941,0.059,0,0
False,True,False,0.162,0.729,0.109,5,3
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.046,0.778,0.175,0,0
True,True,False,0.0,0.823,0.177,0,0
True,True,False,0.0,0.832,0.168,0,1
False,False,False,0.289,0.596,0.115,0,3
False,False,False,0.0,0.848,0.152,1,1
False,False,False,0.146,0.664,0.19,4,1
False,False,False,0.072,0.766,0.163,2,3
False,False,False,0.135,0.837,0.028,0,2
False,False,False,0.0,0.973,0.027,3,0
True,False,True,0.068,0.842,0.091,1,2
False,False,False,0.0,0.899,0.101,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.846,0.154,1,0
False,False,False,0.076,0.856,0.068,0,1
True,True,False,0.0,0.682,0.318,1,0
False,False,False,0.066,0.881,0.053,2,1
False,False,False,0.0,0.758,0.242,4,0
False,False,False,0.133,0.829,0.038,1,1
False,False,False,0.088,0.848,0.064,0,1
False,False,False,0.058,0.79,0.152,0,1
False,False,False,0.0,0.876,0.124,0,3
False,False,False,0.0,0.906,0.094,1,0
True,False,True,0.106,0.804,0.09,6,3
False,False,False,0.0,0.855,0.145,0,1
False,False,False,0.056,0.875,0.069,0,0
True,False,True,0.0,0.73,0.27,1,1
False,True,False,0.085,0.732,0.183,2,3
False,False,False,0.035,0.767,0.198,2,4
True,False,False,0.062,0.776,0.161,0,2
False,False,False,0.045,0.955,0.0,0,1
False,True,False,0.057,0.831,0.112,1,2
True,False,False,0.0,0.818,0.182,1,0
False,False,False,0.036,0.931,0.033,2,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.091,0.848,0.061,2,1
True,False,False,0.0,0.562,0.438,0,0
False,False,False,0.124,0.724,0.152,1,1
False,False,False,0.0,0.939,0.061,1,0
False,True,True,0.0,1.0,0.0,1,0
False,False,False,0.046,0.861,0.094,0,1
False,True,False,0.0,0.616,0.384,1,0
True,True,False,0.163,0.563,0.274,1,2
False,False,False,0.0,0.814,0.186,4,2
True,True,False,0.025,0.794,0.182,3,2
False,False,False,0.0,0.795,0.205,4,0
False,False,False,0.0,0.924,0.076,0,1
False,False,False,0.05,0.735,0.215,2,4
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.909,0.091,1,0
False,False,False,0.0,0.837,0.163,1,0
False,False,False,0.031,0.898,0.071,3,0
False,False,False,0.0,0.955,0.045,0,0
False,False,False,0.065,0.87,0.065,1,1
False,False,False,0.198,0.668,0.134,0,2
False,False,False,0.23,0.77,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.649,0.351,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.124,0.773,0.102,1,1
False,False,False,0.0,0.839,0.161,0,1
False,False,False,0.0,0.757,0.243,0,0
False,False,False,0.048,0.921,0.031,1,1
False,False,False,0.017,0.958,0.026,1,2
False,False,False,0.142,0.708,0.15,2,3
False,False,False,0.038,0.882,0.081,1,2
False,False,False,0.0,1.0,0.0,0,1
True,True,False,0.035,0.914,0.051,0,1
False,False,False,0.035,0.683,0.282,1,0
True,False,False,0.0,0.693,0.307,4,1
False,False,False,0.105,0.895,0.0,0,1
False,False,False,0.0,0.864,0.136,1,2
False,False,False,0.098,0.874,0.028,1,2
True,False,False,0.036,0.809,0.155,4,3
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.19,0.721,0.089,3,1
False,False,True,0.077,0.882,0.041,0,2
False,False,False,0.194,0.806,0.0,0,1
False,False,True,0.0,1.0,0.0,3,0
True,False,False,0.0,0.703,0.297,1,0
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.97,0.03,1,0
True,False,False,0.0,0.832,0.168,2,0
False,False,False,0.0,0.912,0.088,2,1
True,False,False,0.0,0.62,0.38,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.849,0.151,2,1
False,False,False,0.092,0.878,0.029,0,3
False,False,False,0.044,0.735,0.221,1,0
True,True,True,0.074,0.897,0.029,4,2
False,False,False,0.068,0.932,0.0,1,2
True,True,False,0.0,0.58,0.42,0,0
False,False,False,0.0,0.378,0.622,1,0
False,False,False,0.038,0.886,0.076,2,1
True,True,False,0.024,0.835,0.142,4,2
True,True,False,0.0,0.853,0.147,0,0
True,True,False,0.0,0.614,0.386,2,1
False,True,False,0.109,0.752,0.14,2,1
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.098,0.902,0.0,0,4
True,False,False,0.0,0.811,0.189,0,0
True,False,False,0.0,0.299,0.701,1,0
True,False,False,0.067,0.67,0.263,0,1
False,False,False,0.0,1.0,0.0,1,1
False,False,False,0.131,0.756,0.113,0,1
False,False,False,0.0,0.424,0.576,0,0
False,False,False,0.0,0.886,0.114,0,0
False,False,False,0.0,0.964,0.036,0,1
False,False,False,0.073,0.815,0.111,0,2
False,False,False,0.0,0.916,0.084,1,0
False,False,True,0.045,0.902,0.053,1,2
False,False,False,0.0,0.946,0.054,0,1
False,False,False,0.114,0.656,0.23,1,1
False,True,False,0.069,0.903,0.028,0,2
False,False,False,0.0,1.0,0.0,2,0
False,False,False,0.087,0.913,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.407,0.593,0,0
False,False,False,0.0,0.378,0.622,1,0
True,False,False,0.056,0.809,0.135,2,3
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.0,0.408,0.592,0,0
True,True,False,0.0,0.956,0.044,2,2
False,False,False,0.0,1.0,0.0,0,4
True,False,False,0.0,0.903,0.097,0,2
False,False,False,0.105,0.814,0.081,1,0
False,False,False,0.0,0.4,0.6,0,1
True,False,False,0.132,0.747,0.121,1,3
False,False,False,0.361,0.639,0.0,1,0
True,True,False,0.0,0.43,0.57,0,0
True,False,True,0.059,0.852,0.089,0,0
True,True,False,0.093,0.721,0.186,4,0
True,False,False,0.0,0.907,0.093,0,0
True,True,True,0.058,0.865,0.076,8,2
False,False,False,0.073,0.878,0.048,1,1
True,True,False,0.044,0.864,0.093,4,3
False,False,False,0.0,0.915,0.085,2,0
True,True,False,0.0,0.855,0.145,1,1
False,False,False,0.107,0.812,0.081,5,2
False,False,False,0.082,0.838,0.08,3,4
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.0,0.734,0.266,0,0
False,False,False,0.134,0.774,0.092,2,0
False,False,False,0.084,0.883,0.033,1,1
False,False,False,0.0,0.765,0.235,2,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.723,0.277,0,0
False,False,False,0.141,0.688,0.171,1,2
False,True,False,0.129,0.644,0.228,0,2
False,False,False,0.098,0.809,0.092,3,1
False,False,False,0.014,0.868,0.118,3,1
False,False,False,0.122,0.778,0.1,2,6
True,True,False,0.0,0.659,0.341,1,0
False,False,False,0.0,0.799,0.201,1,1
False,False,True,0.04,0.879,0.081,5,2
False,False,True,0.0,0.983,0.017,4,2
False,True,False,0.0,0.862,0.138,3,1
False,False,False,0.0,0.732,0.268,0,0
False,False,False,0.04,0.96,0.0,1,0
False,False,False,0.0,0.893,0.107,0,1
False,False,False,0.278,0.722,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.079,0.821,0.099,4,1
False,False,False,0.0,0.889,0.111,1,2
False,False,False,0.043,0.923,0.035,1,1
False,True,False,0.199,0.729,0.072,1,4
False,False,False,0.0,0.771,0.229,2,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.91,0.09,0,0
False,False,False,0.028,0.972,0.0,1,1
True,False,False,0.0,0.407,0.593,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.864,0.136,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.909,0.091,0,1
False,False,False,0.205,0.795,0.0,0,1
False,True,False,0.012,0.842,0.146,3,1
False,False,False,0.0,0.816,0.184,0,0
False,False,False,0.071,0.751,0.178,3,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.962,0.038,0,0
False,False,False,0.0,0.964,0.036,0,0
False,False,False,0.0,0.867,0.133,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.672,0.328,0,0
False,False,False,0.0,0.902,0.098,1,0
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.869,0.131,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.855,0.145,2,0
False,False,False,0.0,0.893,0.107,1,0
False,False,False,0.0,0.879,0.121,2,1
True,False,False,0.0,0.896,0.104,2,0
False,False,False,0.0,0.876,0.124,1,1
False,False,False,0.11,0.755,0.135,1,1
False,False,False,0.014,0.986,0.0,1,3
False,False,False,0.094,0.906,0.0,1,2
False,False,False,0.083,0.851,0.066,4,4
True,True,False,0.01,0.818,0.172,2,2
True,False,False,0.0,0.699,0.301,2,0
True,True,False,0.0,0.787,0.213,2,0
True,False,True,0.096,0.717,0.186,2,1
False,False,False,0.0,0.962,0.038,1,0
False,True,False,0.1,0.704,0.196,1,2
False,False,False,0.298,0.702,0.0,1,1
True,False,False,0.09,0.773,0.136,2,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.07,0.876,0.054,0,1
True,True,False,0.0,0.843,0.157,1,1
True,False,False,0.0,0.697,0.303,2,0
True,False,False,0.0,0.629,0.371,2,0
False,False,False,0.0,0.772,0.228,0,0
False,False,False,0.045,0.897,0.058,2,1
True,False,True,0.047,0.786,0.167,1,3
True,False,False,0.085,0.846,0.068,0,1
False,False,False,0.087,0.913,0.0,1,1
False,False,False,0.138,0.862,0.0,1,1
True,False,False,0.0,0.803,0.197,1,3
False,False,False,0.007,0.89,0.103,15,3
True,False,False,0.0,0.934,0.066,1,2
False,False,True,0.134,0.846,0.02,3,1
False,False,False,0.112,0.862,0.026,1,3
False,False,False,0.121,0.769,0.11,2,2
False,False,False,0.182,0.818,0.0,0,1
True,False,False,0.0,0.256,0.744,0,0
False,False,False,0.175,0.825,0.0,1,0
False,False,False,0.034,0.812,0.154,1,1
True,True,False,0.135,0.803,0.063,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.806,0.194,0,1
False,False,False,0.124,0.876,0.0,1,0
False,False,False,0.058,0.909,0.033,2,1
False,False,False,0.063,0.747,0.19,3,1
False,False,False,0.0,0.891,0.109,2,0
False,True,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.944,0.056,0,0
True,True,False,0.068,0.774,0.158,2,5
True,False,False,0.0,0.732,0.268,0,0
True,True,False,0.0,0.552,0.448,3,0
True,True,False,0.024,0.9,0.076,2,0
False,False,False,0.088,0.82,0.092,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.082,0.848,0.07,0,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.866,0.134,0,0
True,True,False,0.064,0.777,0.159,3,0
False,True,False,0.0,0.816,0.184,1,0
False,False,False,0.012,0.89,0.098,1,0
False,False,False,0.0,0.874,0.126,1,0
False,False,False,0.0,0.946,0.054,0,1
False,True,False,0.0,1.0,0.0,0,0
False,True,False,0.205,0.707,0.088,0,2
False,False,False,0.049,0.7,0.251,2,1
False,False,False,0.15,0.803,0.048,0,3
False,False,True,0.0,0.902,0.098,1,0
False,True,False,0.0,0.885,0.115,1,0
False,True,False,0.0,1.0,0.0,2,0
False,False,False,0.096,0.786,0.118,1,0
True,False,False,0.031,0.801,0.168,2,0
False,False,False,0.074,0.664,0.262,3,1
False,False,True,0.053,0.831,0.115,0,1
False,False,False,0.0,0.896,0.104,0,0
True,False,False,0.076,0.722,0.203,2,2
False,False,False,0.0,0.85,0.15,1,1
False,False,False,0.152,0.848,0.0,1,1
False,False,False,0.0,0.961,0.039,2,0
False,False,False,0.051,0.786,0.163,2,3
True,True,False,0.0,0.811,0.189,2,0
False,True,False,0.0,0.645,0.355,4,1
True,False,False,0.0,0.87,0.13,1,0
False,False,False,0.075,0.672,0.253,5,2
False,False,False,0.177,0.764,0.059,1,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.161,0.839,0.0,0,1
False,False,False,0.0,0.648,0.352,1,0
False,False,False,0.034,0.832,0.134,1,1
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.088,0.825,0.086,0,0
False,False,False,0.0,0.855,0.145,3,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.891,0.109,2,1
False,False,False,0.0,0.79,0.21,1,0
True,False,False,0.06,0.845,0.095,1,4
True,False,False,0.01,0.813,0.177,3,3
True,False,False,0.0,0.847,0.153,2,0
False,False,False,0.216,0.784,0.0,0,0
False,False,False,0.0,0.95,0.05,1,0
False,False,False,0.0,1.0,0.0,0,0
False,True,False,0.0,1.0,0.0,0,0
False,False,False,0.143,0.672,0.184,1,4
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.909,0.091,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.259,0.741,0.0,0,1
False,False,False,0.043,0.87,0.087,1,1
True,False,False,0.0,0.901,0.099,0,0
False,True,False,0.0,0.894,0.106,0,2
False,False,False,0.058,0.878,0.064,2,5
True,False,False,0.08,0.802,0.118,1,1
False,False,False,0.075,0.854,0.071,1,0
True,False,False,0.075,0.787,0.138,1,2
False,False,False,0.088,0.719,0.193,2,1
False,False,False,0.137,0.806,0.056,0,0
False,False,False,0.0,0.784,0.216,4,2
False,False,False,0.0,0.828,0.172,0,0
False,False,False,0.0,0.783,0.217,1,0
True,True,False,0.0,0.85,0.15,3,0
False,False,False,0.0,0.897,0.103,0,0
True,True,False,0.0,0.775,0.225,0,0
False,True,False,0.072,0.879,0.049,4,0
True,True,False,0.019,0.669,0.312,4,0
False,False,False,0.07,0.838,0.092,4,2
True,False,False,0.0,0.729,0.271,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.777,0.223,1,0
True,True,False,0.0,0.852,0.148,2,0
False,False,False,0.0,0.855,0.145,3,3
False,False,False,0.0,0.886,0.114,4,0
True,True,False,0.0,0.518,0.482,1,0
False,False,False,0.029,0.808,0.164,3,0
