Absolute_Position,Normalized_Position,Utterance_Length,Utterance_Length_Unique,Utterance_Length_Stemmed_Unique,Is_Starter,Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG,Initial_Utterance_Similarity,Dialog_Similarity,Question_Mark,Duplicate,What,Where,When,Why,Who,How,label
3,0.42857142857142855,43,37,35,True,True,False,False,0.043,0.8390000000000001,0.11800000000000001,1,0,0.4512023666497384,0.5143968766021195,True,False,0,0,0,0,1,1,PF
4,0.5714285714285714,47,31,31,False,False,False,False,0.0,0.9109999999999999,0.08900000000000001,3,1,0.3679079243189479,0.4889107608608906,False,False,0,0,0,0,0,1,PA FD
5,0.7142857142857143,70,53,52,True,True,False,False,0.068,0.82,0.111,0,2,0.4629366957021261,0.5703648322258911,True,False,0,1,0,0,0,1,FQ FD
6,0.8571428571428571,34,29,29,False,False,True,False,0.10300000000000001,0.602,0.295,2,2,0.19483141415333213,0.29751123130936313,False,False,0,0,0,0,0,0,PA
7,1.0,10,9,8,True,True,False,False,0.0,0.628,0.37200000000000005,1,0,0.13053356800751054,0.19044457662377426,False,False,0,0,0,0,0,0,PF
1,0.3333333333333333,40,32,31,True,True,False,False,0.0,0.6829999999999999,0.317,2,0,1.0,0.23518463586477195,False,False,0,0,0,0,0,0,FQ
2,0.6666666666666666,32,28,28,False,False,False,False,0.0,0.903,0.09699999999999999,0,0,0.1971624036062916,0.28955786673297185,True,False,0,0,0,0,0,1,CQ PA
3,1.0,18,16,16,True,True,False,False,0.0,0.5529999999999999,0.447,0,0,0.11010754862751222,0.23409118573889254,False,False,0,0,0,0,0,0,PF
1,0.25,61,47,46,True,False,True,False,0.09300000000000001,0.907,0.0,2,2,1.0,0.10397393141666912,True,False,0,0,1,0,0,1,OQ
2,0.5,34,31,31,False,False,False,False,0.0,0.922,0.078,1,1,0.102709625177193,0.3047824237652053,False,False,0,0,0,0,0,1,PA
3,0.75,42,34,33,False,False,False,False,0.0,0.779,0.221,3,2,0.045578381185726234,0.28127428305991264,False,False,0,0,0,0,0,0,IR
4,1.0,41,35,33,True,True,True,True,0.09699999999999999,0.677,0.226,4,1,0.08645908232141629,0.2110862963709519,False,False,0,0,0,0,0,1,PA PF
1,0.25,43,34,33,True,False,False,False,0.033,0.917,0.05,0,0,1.0,0.15452978962343816,True,False,0,0,0,0,0,0,OQ
2,0.5,49,37,35,False,False,False,False,0.0,0.865,0.135,0,0,0.08156838916243139,0.21379479217245256,False,False,0,0,0,0,0,0,PA PF
3,0.75,26,20,20,True,True,False,False,0.08199999999999999,0.763,0.154,1,3,0.12270952315875905,0.28597203724176795,False,False,0,0,0,0,0,1,NF
4,1.0,35,32,30,False,False,False,False,0.135,0.865,0.0,1,1,0.07529353433302899,0.2037583786987051,False,False,0,0,0,0,0,0,NF
1,0.16666666666666666,69,45,43,True,True,False,True,0.057,0.7979999999999999,0.145,1,3,1.0,0.2914456784575733,False,False,0,0,0,0,0,1,OQ
2,0.3333333333333333,15,14,14,False,False,False,False,0.0,1.0,0.0,1,0,0.14478263071080427,0.3037882994437601,True,False,1,0,0,0,0,1,IR
3,0.5,52,37,35,True,True,False,False,0.032,0.884,0.084,0,2,0.25748427306186383,0.4273746889917647,True,True,1,0,0,0,0,1,FQ FD
4,0.6666666666666666,16,15,15,False,False,False,False,0.0,0.847,0.153,2,0,0.024602753467807104,0.09151309752425706,True,False,0,0,0,0,0,0,PA
5,0.8333333333333334,20,19,19,True,True,False,False,0.0,0.64,0.36,0,1,0.10709118325555393,0.25924378772160583,False,False,0,0,0,0,0,0,PA PF
6,1.0,30,23,22,False,False,False,False,0.05,0.7490000000000001,0.201,2,2,0.12761335036323795,0.3229272613768475,False,False,0,0,0,0,0,0,PA
1,0.3333333333333333,22,18,16,True,False,False,False,0.0,0.865,0.135,0,0,1.0,0.22412672529561334,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,28,24,23,False,False,False,False,0.0,1.0,0.0,0,0,0.22940256490905234,0.2210152496556579,False,False,0,0,0,0,0,0,PA
3,1.0,5,5,5,True,True,False,False,0.0,0.59,0.41,2,0,0.08335478058360991,0.08792736867814686,False,False,0,0,0,0,0,0,PF
1,0.2,67,50,48,True,True,False,False,0.040999999999999995,0.877,0.08199999999999999,1,3,0.9999999999999998,0.3423141377839681,True,False,0,1,1,1,0,0,OQ
2,0.4,33,27,26,False,False,False,False,0.038,0.902,0.06,1,1,0.1612433867914584,0.3002472298430312,True,False,0,0,1,0,0,0,PA IR
3,0.6,47,39,38,False,False,False,False,0.0,0.795,0.205,3,1,0.2085882302293319,0.36572583887304505,False,False,0,0,0,0,1,1,PA
4,0.8,24,21,21,True,True,False,False,0.0,0.6920000000000001,0.308,2,2,0.1809647385049388,0.3574762602672398,False,False,0,0,0,0,0,0,PF
5,1.0,22,18,18,True,True,False,False,0.085,0.71,0.205,1,1,0.1345105947793885,0.3299297830728053,False,False,0,0,0,0,0,0,PF
1,0.3333333333333333,58,40,37,True,False,False,False,0.163,0.8370000000000001,0.0,1,3,1.0000000000000009,0.3029722193631141,True,False,1,0,0,0,0,0,OQ
2,0.6666666666666666,44,31,30,False,False,False,False,0.0,1.0,0.0,0,0,0.1493648620176454,0.3458051589867795,False,False,0,0,1,0,0,0,PA
3,1.0,141,87,82,False,True,True,True,0.012,0.8540000000000001,0.135,5,0,0.2793596850302119,0.4271700682729573,True,True,0,1,1,0,0,0,FD RQ
1,0.3333333333333333,94,63,59,True,False,False,False,0.046,0.91,0.045,2,1,0.9999999999999972,0.375206626738672,True,False,1,1,0,1,0,1,OQ
2,0.6666666666666666,73,54,51,False,False,False,False,0.037000000000000005,0.8690000000000001,0.095,5,0,0.3789710911331672,0.40126582517072656,True,False,0,0,0,0,0,0,PA FD
3,1.0,16,15,15,True,True,True,False,0.0,0.6409999999999999,0.359,0,0,0.13114762133217625,0.1781538378820102,False,False,0,0,0,0,0,0,PF
1,0.3333333333333333,11,10,10,True,False,False,False,0.0,1.0,0.0,0,0,1.0000000000000002,0.15257838378496444,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,124,83,76,False,False,False,False,0.028999999999999998,0.838,0.133,2,4,0.16474708989144346,0.15388280722494474,False,False,0,0,0,0,0,1,PA
3,1.0,9,8,7,True,True,False,False,0.0,0.588,0.41200000000000003,1,0,0.0,0.045020020072939065,False,False,0,0,0,0,0,0,PF
1,0.125,244,154,138,True,True,False,False,0.081,0.856,0.063,7,8,1.0000000000000004,0.5428328368669552,True,False,0,0,1,0,0,0,OQ
2,0.25,51,41,40,False,False,False,False,0.0,0.78,0.22,3,2,0.2056085031631868,0.35460195180497045,False,False,0,0,0,1,0,0,PF
3,0.375,55,40,39,True,True,False,False,0.0,0.9209999999999999,0.079,0,0,0.3818678206779452,0.3932108356437985,True,False,0,0,0,0,0,1,FQ FD
4,0.5,42,28,27,False,False,False,False,0.0,0.812,0.188,1,1,0.2522833365629968,0.4408857719743636,False,False,0,0,0,0,0,0,PA
5,0.625,30,25,25,True,False,False,False,0.135,0.7859999999999999,0.08,1,1,0.3008948735311934,0.374607677290876,True,False,0,0,0,0,0,1,CQ
6,0.75,26,21,20,False,False,False,False,0.0,1.0,0.0,0,0,0.1760120942504837,0.2863932282889599,False,False,0,0,0,0,0,1,PA FD
7,0.875,8,8,8,True,False,False,False,0.528,0.47200000000000003,0.0,0,1,0.12891166260910733,0.18941461709751775,False,False,0,0,0,0,0,0,FD
8,1.0,37,32,32,False,False,False,False,0.0,0.9059999999999999,0.094,1,1,0.2617795765583389,0.3832079391690978,False,False,0,0,0,0,0,0,PA IR
1,0.2,45,43,41,True,False,True,False,0.039,0.961,0.0,1,1,1.000000000000001,0.3895471373583543,True,False,0,1,0,0,0,0,OQ
2,0.4,33,28,27,False,False,False,False,0.065,0.857,0.078,0,1,0.2962144392726821,0.3368687929287768,False,False,1,0,0,0,0,0,PA IR
3,0.6,23,20,20,True,False,False,False,0.0,1.0,0.0,0,0,0.27088184658905895,0.26931974755429744,False,False,0,1,1,0,0,0,FD
4,0.8,85,64,60,False,False,False,False,0.017,0.889,0.094,2,1,0.22820425341671954,0.31226907607346555,False,False,1,0,1,0,0,0,FQ PA
5,1.0,11,9,9,False,True,False,False,0.43700000000000006,0.304,0.259,0,2,0.0,0.01788060006270029,False,False,0,0,0,0,0,0,NF
1,0.2,16,15,15,True,False,False,False,0.0,1.0,0.0,0,0,0.9999999999999996,0.10822769421884873,False,False,0,0,1,0,0,0,OQ
2,0.4,11,10,10,False,True,False,False,0.128,0.521,0.35100000000000003,0,1,0.0,0.0921010848552762,True,False,0,0,0,0,0,0,IR
3,0.6,16,15,15,False,True,False,False,0.0,0.688,0.312,0,0,0.1019062680145296,0.19079524747729404,False,False,0,0,0,0,0,0,PA
4,0.8,15,12,12,False,False,True,False,0.0,0.359,0.6409999999999999,1,0,0.0,0.08594473731209243,False,False,0,0,0,0,0,0,PA
5,1.0,17,15,15,True,False,False,False,0.0,1.0,0.0,1,0,0.16322120530816905,0.13828720070975367,False,False,0,0,0,0,0,0,FQ NF
1,0.25,72,54,52,True,False,False,False,0.18600000000000003,0.769,0.044000000000000004,3,2,1.0,0.1366259680037104,True,False,0,0,0,0,0,1,OQ
2,0.5,107,77,66,False,False,False,False,0.054000000000000006,0.848,0.098,1,5,0.14143158196516908,0.319175836294848,False,False,1,0,1,1,0,0,PA IR
3,0.75,29,25,25,True,True,False,True,0.0,0.8490000000000001,0.151,2,1,0.06634770689083021,0.23932652751517974,False,False,0,0,0,0,0,0,PF FD
4,1.0,26,22,22,False,True,False,False,0.031,0.74,0.23,0,1,0.018753828400574532,0.26415938455566484,False,False,0,0,0,0,0,0,GG
1,0.16666666666666666,69,46,44,True,False,False,False,0.02,0.787,0.19399999999999998,0,1,1.0000000000000002,0.37448610525185816,False,False,1,0,0,0,0,0,OQ
2,0.3333333333333333,51,41,41,False,True,False,False,0.036000000000000004,0.69,0.27399999999999997,3,2,0.3132443353175241,0.5503020106010106,True,False,1,0,1,0,0,0,IR PA
3,0.5,5,5,5,True,True,False,False,0.0,0.349,0.6509999999999999,0,0,0.04697128963421497,0.05834020307766497,False,False,0,0,0,0,0,0,FD
4,0.6666666666666666,103,75,68,False,True,False,False,0.015,0.9109999999999999,0.07400000000000001,1,1,0.20422272743736727,0.43967656789383947,True,True,0,0,0,0,0,1,CQ
5,0.8333333333333334,6,5,5,True,True,False,False,0.0,0.649,0.35100000000000003,0,0,0.048403582927610884,0.23956527285240775,False,False,0,0,0,0,0,0,PF
6,1.0,80,68,63,False,False,False,False,0.05,0.8909999999999999,0.059000000000000004,2,3,0.31195605491020595,0.4835294852248438,False,False,1,1,0,0,1,0,PA
1,0.3333333333333333,216,139,128,True,True,False,True,0.061,0.87,0.069,4,5,0.9999999999999992,0.20619728209148028,False,False,0,1,1,0,0,1,OQ
2,0.6666666666666666,73,51,49,False,False,False,False,0.0,0.884,0.11599999999999999,1,2,0.17008871734633674,0.17403631532081545,False,False,0,0,0,0,0,1,PA
3,1.0,11,10,10,True,True,False,False,0.0,0.8390000000000001,0.161,0,0,0.10437285415859113,0.11607669891349867,False,False,0,0,0,0,0,0,PF
1,0.3333333333333333,155,84,79,True,True,False,False,0.06,0.88,0.06,3,2,1.0,0.3720764960434658,False,False,0,0,1,1,1,1,OQ
2,0.6666666666666666,111,83,75,False,False,False,False,0.064,0.7509999999999999,0.185,8,6,0.2595621019927864,0.32566114142364794,False,False,0,0,0,0,0,0,FD
3,1.0,20,17,17,True,True,False,False,0.075,0.691,0.235,1,1,0.3060348902985917,0.3870987397349329,False,False,0,0,0,0,0,0,PF FD
1,0.25,136,99,92,True,True,False,True,0.071,0.782,0.147,1,7,0.999999999999994,0.3521657636537073,False,True,1,1,0,0,0,0,OQ
2,0.5,38,30,30,False,False,True,False,0.0,0.81,0.19,1,1,0.0956939176904431,0.15006327034292224,False,False,0,0,0,0,0,0,PA PF
3,0.75,38,31,28,True,True,True,False,0.141,0.684,0.174,3,1,0.3199844513843183,0.3363985074604117,False,False,0,0,0,0,0,0,PF FD
4,1.0,28,24,24,False,True,True,False,0.0,0.675,0.325,1,1,0.19949450879990274,0.2895210981148726,False,True,0,0,0,0,0,1,PF
1,0.2,71,56,53,True,False,False,False,0.11,0.8290000000000001,0.061,1,1,0.9999999999999998,0.35502227978371964,False,False,0,0,1,0,0,1,OQ
2,0.4,110,85,78,False,False,False,False,0.08800000000000001,0.772,0.14,4,1,0.1406958504285977,0.2759156096728374,False,False,0,0,0,0,0,1,PA
3,0.6,23,21,21,True,True,False,False,0.091,0.825,0.084,1,2,0.31613725723332026,0.3699296588217977,False,False,0,0,0,0,0,0,FQ FD
4,0.8,50,44,43,False,False,False,False,0.139,0.83,0.031,1,4,0.18703736220271305,0.3748402839550397,False,False,0,0,0,0,1,1,PA
5,1.0,18,16,16,True,True,False,False,0.158,0.632,0.21,1,2,0.08857089470262082,0.21615722630360149,False,False,0,0,0,1,0,0,PF
1,0.3333333333333333,92,68,64,True,True,False,True,0.013999999999999999,0.938,0.048,1,1,1.0000000000000002,0.3756695040486849,False,False,0,0,1,0,0,0,OQ
2,0.6666666666666666,51,41,40,False,False,False,False,0.081,0.782,0.13699999999999998,1,1,0.2618918562025041,0.3267473674712665,False,False,0,0,1,1,0,1,PA
3,1.0,63,48,48,False,False,False,False,0.077,0.779,0.14300000000000002,1,3,0.2405324124075606,0.30683537893807744,True,False,0,0,0,0,0,0,NF
1,0.3333333333333333,154,96,91,True,False,True,False,0.094,0.805,0.1,4,4,1.0,0.14459313856977016,True,False,0,0,1,0,0,1,OQ
2,0.6666666666666666,42,33,33,False,False,False,False,0.0,0.86,0.14,2,2,0.12390819563513752,0.13405976394317382,False,True,0,0,0,0,0,0,PA
3,1.0,8,7,7,True,False,False,False,0.213,0.787,0.0,1,1,0.06745425397172419,0.09235363591892112,False,False,0,0,0,0,0,0,PF
1,0.2,24,18,18,True,False,False,False,0.0,1.0,0.0,0,0,1.0,0.27798361058154114,True,False,0,0,0,0,0,0,OQ
2,0.4,60,47,42,False,True,False,False,0.026000000000000002,0.758,0.21600000000000003,4,2,0.17754885396584982,0.519830028122705,False,False,0,0,0,0,0,1,PA
3,0.6,34,25,25,True,False,False,False,0.036000000000000004,0.9440000000000001,0.02,1,2,0.39362280356317736,0.36353625370596704,False,False,1,0,0,0,0,0,FD
4,0.8,120,86,77,False,True,False,False,0.027000000000000003,0.813,0.16,6,4,0.1333431433850679,0.4634736217076096,True,True,0,0,0,0,0,1,PA
5,1.0,3,2,2,False,False,False,False,0.0,1.0,0.0,0,0,0.09620455005608552,0.06339265536479552,True,False,0,0,0,0,0,0,CQ
1,0.16666666666666666,34,23,23,True,False,False,False,0.0,0.858,0.142,2,0,1.0,0.303519196070638,True,False,0,0,0,0,0,0,OQ
2,0.3333333333333333,79,60,56,False,False,False,False,0.0,1.0,0.0,0,0,0.1987196906329942,0.46831341670868504,True,False,0,1,0,0,0,0,PA
3,0.5,76,39,39,False,False,False,False,0.027999999999999997,0.972,0.0,0,0,0.2402664876159949,0.4987539194935409,False,False,0,0,0,0,0,1,PA
4,0.6666666666666666,6,4,4,True,True,False,False,0.0,0.46299999999999997,0.537,0,0,0.0,0.03565418105874831,False,False,0,0,0,0,0,0,PF
5,0.8333333333333334,4,4,4,False,False,True,False,0.0,0.358,0.642,1,0,0.0,0.01074007443699125,False,False,0,0,0,0,0,0,GG
6,1.0,6,6,6,False,False,False,False,0.18899999999999997,0.526,0.284,0,1,0.17974168391055098,0.4003617101513164,False,False,0,0,0,0,0,0,PA FD
1,0.16666666666666666,198,102,91,True,True,True,False,0.064,0.883,0.053,2,4,0.9999999999999998,0.5228895574046964,True,False,1,1,1,0,0,1,OQ
2,0.3333333333333333,32,31,30,False,False,False,False,0.0,0.937,0.063,1,1,0.2998705082016285,0.39574005040983895,False,False,0,0,1,0,0,0,IR PA
3,0.5,64,47,45,True,False,False,False,0.109,0.8909999999999999,0.0,1,1,0.2958603921931344,0.3367666306517643,False,True,0,0,1,0,0,0,FD
4,0.6666666666666666,82,59,55,False,True,False,False,0.018000000000000002,0.8,0.183,5,1,0.31481047305738896,0.494936510090232,False,False,0,0,0,0,0,1,PA
5,0.8333333333333334,57,46,45,True,False,False,True,0.07200000000000001,0.861,0.067,1,0,0.13849016898204955,0.15130795196259778,False,False,1,0,1,0,0,0,FD PF
6,1.0,53,46,46,False,True,False,False,0.03,0.823,0.147,1,4,0.2687161610743516,0.4911895529668712,False,False,0,0,0,0,0,0,PA
1,0.2,50,39,39,True,True,True,False,0.026000000000000002,0.763,0.21100000000000002,2,1,1.0,0.3940259124869404,True,False,0,0,1,1,0,0,OQ
2,0.4,84,70,65,False,False,False,False,0.047,0.672,0.281,5,1,0.28243518812191104,0.3618138056781533,False,False,0,0,1,0,1,1,PA PF
3,0.6,20,18,18,False,False,False,False,0.09300000000000001,0.7609999999999999,0.146,0,0,0.16987693853500066,0.19963072703020016,False,False,0,0,0,1,0,1,RQ
4,0.8,22,19,19,True,True,False,False,0.0,0.659,0.341,1,1,0.17211987970370787,0.2894834292229249,False,False,0,0,0,0,0,0,PF
5,1.0,16,14,14,True,True,True,False,0.0,0.5529999999999999,0.447,3,0,0.13222420500217866,0.21841373238932374,False,False,0,0,0,0,0,0,PA PF
1,0.14285714285714285,33,19,19,True,False,False,False,0.2,0.758,0.042,0,2,1.0000000000000002,0.4703806154199217,False,False,0,0,1,0,0,0,OQ
2,0.2857142857142857,36,33,33,False,False,False,False,0.0,0.8909999999999999,0.109,0,4,0.20584692944259764,0.4588264094682865,False,False,0,0,0,0,0,0,PA
3,0.42857142857142855,34,30,30,True,False,False,False,0.0,1.0,0.0,0,1,0.31564028574664194,0.3827429174916884,False,False,0,0,1,0,0,0,CQ FD
4,0.5714285714285714,41,34,32,False,False,False,False,0.037000000000000005,0.7859999999999999,0.177,2,2,0.12259166526066212,0.32759658120679114,False,False,0,0,0,0,0,0,PA
5,0.7142857142857143,15,10,10,True,False,False,False,0.0,0.841,0.159,0,0,0.15336391316995795,0.3383172276334524,False,False,0,0,0,0,0,0,FD OQ
6,0.8571428571428571,57,45,42,False,False,False,False,0.0,0.9059999999999999,0.094,2,0,0.20714247626678506,0.4160404219942179,False,False,0,0,0,0,0,0,PA
7,1.0,61,36,36,True,False,False,True,0.109,0.742,0.14800000000000002,6,4,0.2615645774668847,0.4104766501972831,False,False,0,0,0,0,0,0,FD PF
1,0.2,64,48,42,True,False,False,False,0.042,0.894,0.064,0,2,1.0,0.2844446722470854,True,False,0,0,1,1,0,0,OQ
2,0.4,26,24,24,False,False,False,False,0.051,0.857,0.091,2,2,0.06279797652060352,0.25910486237189834,False,False,0,0,0,0,0,0,PA
3,0.6,61,46,44,True,False,False,False,0.132,0.868,0.0,0,2,0.1760842844830621,0.25706250118383456,False,False,0,1,0,0,0,0,FD
4,0.8,100,77,70,False,False,False,False,0.0,0.9359999999999999,0.064,1,0,0.2615983116331553,0.29156152433248306,True,False,0,0,0,1,0,1,PA
5,1.0,13,12,12,True,True,False,False,0.0,0.506,0.494,2,0,0.0,0.03285203377050712,False,False,0,0,0,0,0,0,PF
1,0.2,35,25,24,True,True,False,False,0.141,0.716,0.14300000000000002,3,2,1.0,0.34755256994130435,True,False,0,0,0,0,0,1,OQ
2,0.4,41,33,31,False,False,False,False,0.0,0.9420000000000001,0.057999999999999996,2,0,0.2457554710211339,0.46072994518970506,False,False,0,1,0,0,0,0,PA
3,0.6,125,82,78,False,False,False,False,0.01,0.9640000000000001,0.026000000000000002,3,1,0.34187282701757365,0.5199401133631922,False,False,1,1,1,0,0,1,PA
4,0.8,5,5,5,True,True,False,False,0.0,0.161,0.8390000000000001,2,0,0.0,0.0,False,False,0,0,0,0,0,0,PF
5,1.0,3,3,3,False,False,False,False,0.0,0.4,0.6,1,0,0.0,0.10511640294308554,False,False,0,0,0,0,0,0,GG
1,0.25,50,39,37,True,False,False,False,0.109,0.8909999999999999,0.0,2,1,1.0000000000000002,0.2964487931444134,False,False,0,0,1,0,0,0,OQ
2,0.5,28,23,23,False,False,False,False,0.0,0.955,0.045,0,2,0.106300221569686,0.25192364847556825,False,False,0,0,0,0,0,0,PA
3,0.75,18,15,14,True,False,False,False,0.0,1.0,0.0,0,0,0.25155504058932016,0.11970938013927596,False,False,0,0,0,0,0,0,FD NF
4,1.0,63,43,39,False,False,False,False,0.038,0.861,0.10099999999999999,0,0,0.23322117580788854,0.3319076413386198,False,False,0,0,1,0,0,0,PA PF
1,0.1,56,44,43,True,True,False,False,0.09699999999999999,0.713,0.19,1,3,1.0,0.4547189035492294,False,False,0,0,0,0,0,0,OQ
2,0.2,16,15,14,False,False,False,False,0.0,0.79,0.21,1,0,0.20696123791165613,0.42162671644120986,True,False,0,0,0,0,0,0,IR FD
3,0.3,25,19,19,False,False,False,False,0.0,0.9279999999999999,0.07200000000000001,0,1,0.16225517680207585,0.4880320760492166,False,False,0,0,0,0,0,0,PA
4,0.4,56,41,40,True,False,False,False,0.026000000000000002,0.823,0.151,0,1,0.2943501019217738,0.38500437870478005,False,False,0,0,0,0,0,0,CQ FD
5,0.5,41,33,33,True,False,True,False,0.109,0.684,0.207,1,2,0.2370931225824048,0.4236672580066986,False,False,0,0,0,0,0,0,CQ
6,0.6,17,17,16,False,False,False,False,0.0,1.0,0.0,0,0,0.1721068747914457,0.3553223531633481,True,False,0,0,0,0,0,0,IR PA
7,0.7,30,25,25,True,True,False,False,0.0,0.875,0.125,0,1,0.24210313609371675,0.4283006804847847,False,True,0,0,1,0,0,0,CQ FD
8,0.8,26,22,22,False,False,False,False,0.0,0.8959999999999999,0.10400000000000001,0,0,0.17164632271184999,0.40714074313462223,False,False,0,0,0,0,0,0,PA
9,0.9,18,15,15,True,False,True,False,0.0,0.5329999999999999,0.467,1,0,0.015880559043612883,0.04224949039387911,False,False,0,0,0,0,0,0,PF
10,1.0,12,11,11,False,True,False,False,0.0,0.615,0.385,0,0,0.08259904678312671,0.07607951010899941,False,False,0,0,0,0,0,0,PF
1,0.16666666666666666,65,60,59,True,False,True,False,0.122,0.7909999999999999,0.087,0,4,0.9999999999999998,0.2654866458278273,False,False,1,0,0,0,0,1,OQ
2,0.3333333333333333,14,13,13,False,False,False,False,0.0,0.872,0.128,0,0,0.03224928173380879,0.16200406779389492,False,False,0,0,0,0,0,0,PA
3,0.5,110,79,76,False,False,False,False,0.039,0.846,0.115,2,1,0.1375705157188319,0.39455081184770396,False,False,0,0,0,0,0,1,PA
4,0.6666666666666666,85,59,55,True,True,False,False,0.10400000000000001,0.852,0.044000000000000004,1,2,0.1824683978298197,0.5084223600064561,True,False,0,1,0,0,1,1,FQ FD NF
5,0.8333333333333334,48,37,35,True,False,False,False,0.106,0.83,0.064,3,1,0.15828043503219372,0.37832894719944,True,False,0,0,0,0,0,1,FD
6,1.0,39,29,29,False,False,False,False,0.0,0.8190000000000001,0.18100000000000002,1,1,0.07169048359307141,0.2593326450039556,False,False,0,0,0,0,0,0,PA
1,0.2,86,68,67,True,False,False,False,0.018000000000000002,0.8690000000000001,0.11199999999999999,3,2,1.0000000000000002,0.4789995028720369,False,False,0,0,1,0,0,0,OQ
2,0.4,21,15,15,False,False,False,False,0.057,0.645,0.298,2,0,0.08933370075744478,0.19472362684776467,False,False,0,0,0,0,0,1,PA
3,0.6,37,29,29,True,True,True,True,0.16699999999999998,0.652,0.18100000000000002,1,2,0.221919640643142,0.2765025051637354,False,False,0,0,0,0,0,0,NF
4,0.8,79,58,57,False,False,False,False,0.0,0.929,0.071,2,1,0.2841849539557376,0.4044028279482808,False,False,1,0,0,0,0,1,PA
5,1.0,49,41,41,False,False,True,False,0.179,0.7020000000000001,0.11900000000000001,1,3,0.2970342395463925,0.3960137001885571,False,False,1,1,0,0,0,0,PA
1,0.3333333333333333,279,160,146,True,True,True,True,0.05,0.8390000000000001,0.111,10,9,1.0000000000000004,0.5942222370113359,False,True,0,0,1,0,0,1,OQ
2,0.6666666666666666,53,43,39,False,False,False,False,0.032,0.823,0.146,2,1,0.3509374823527634,0.42727923619445374,False,False,0,0,0,0,0,0,PA
